,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
136,"['Sawan Serasinghe [1]', 'Setyana Mapasa', 'Oliver Leydon-Davis [3]', 'Susannah Leydon-Davis']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-12', '21-19']",XD ,20180208
137,"['Abhinav Manota', 'Oscar Guo']","['[NZL] ', '[NZL] ']","['20-22', '21-16', '21-17']",MS ,20180208
138,"['Remi Rossi', 'Peter Yan']","['[PYF] ', '[AUS] ']","['21-6', '17-21', '21-12']",MS ,20180208
139,"['Setyana Mapasa [1]', 'Gronya Somerville', 'Anona Pak', 'Danielle Tahuri']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-9', '18-21', '21-10']",WD ,20180208
140,"['Matthew Chau [1]', 'Sawan Serasinghe', 'Oscar Guo [4]', 'Dacmen Vong']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-19', '21-16']",MD ,20180208
141,"['Matthew Chau', 'Leanne Choo', 'Niccolo Tagle', 'Alyssa Tagle']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-5', '21-9']",XD ,20180208
142,"['Hsuan-Yu Wendy Chen [1]', 'Joy Lai [3]']","['[AUS] ', '[AUS] ']",[],WS ,20180208
143,"['Louisa Ma [4]', 'Zecily Fung']","['[AUS] ', '[AUS] ']","['21-18', '21-12']",WS ,20180208
144,"['Robin Middleton', 'Ross Smith', 'Simon Wing Hang Leung [2]', 'Mitchell Wheller']","['[AUS] ', '[AUS] ', '[AUS] ', '[AUS] ']","['20-22', '21-15', '21-18']",MD ,20180208
145,"['Leanne Choo [3]', 'Renuga Veeran', 'Sally Fu', 'Alyssa Tagle']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-7', '21-4']",WD ,20180208
146,"['Sawan Serasinghe [1]', 'Setyana Mapasa', 'Matthew Chau', 'Leanne Choo']","['[AUS] ', '[AUS] ', '[AUS] ', '[AUS] ']","['21-19', '21-18']",XD ,20180208
147,"['Hsuan-Yu Wendy Chen [1]', 'Louisa Ma [4]']","['[AUS] ', '[AUS] ']","['21-7', '21-14']",WS ,20180208
148,"['Abhinav Manota', 'Remi Rossi']","['[NZL] ', '[PYF] ']","['21-12', '21-14']",MS ,20180208
149,"['Setyana Mapasa [1]', 'Gronya Somerville', 'Leanne Choo [3]', 'Renuga Veeran']","['[AUS] ', '[AUS] ', '[AUS] ', '[AUS] ']","['21-14', '22-20']",WD ,20180208
150,"['Matthew Chau [1]', 'Sawan Serasinghe', 'Robin Middleton', 'Ross Smith']","['[AUS] ', '[AUS] ', '[AUS] ', '[AUS] ']","['21-17', '23-21']",MD ,20180208
