,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
129,"['Cheng Shu', 'Sun Xiaoli', 'Kittipak Dubthuk [5]', 'Phataimas Muenwong']","['[CHN] ', '[CHN] ', '[THA] ', '[THA] ']","['23-21', '21-13']",WD,20170501,"Trang, Thailand"
130,"['Mai Yiwen', 'Shen Yabing', 'Nattcha Chatputtarin', 'Thunyathorn Thamnopakao']","['[CHN] ', '[CHN] ', '[THA] ', '[THA] ']","['21-12', '21-7']",WD,20170501,"Trang, Thailand"
131,"['Chisato Hoshi [4]', 'Naru Shinoya', 'Rawimon Iamratanamaetheekul', 'Thanapim Kaweenuntavong']","['[JPN] ', '[JPN] ', '[THA] ', '[THA] ']","['21-14', '21-7']",WD,20170501,"Trang, Thailand"
132,"['Ayako Sakuramoto [1]', 'Yukiko Takahata', 'Rui Chen Yap', 'Yee Yap']","['[JPN] ', '[JPN] ', '[MAS] ', '[MAS] ']","['21-18', '21-18']",WD,20170501,"Trang, Thailand"
133,"['Yuho Imai', 'Minami Kawashima', 'Manassiri Bowonwitthanakul', 'Suangsupa Suppasang']","['[JPN] ', '[JPN] ', '[THA] ', '[THA] ']","['21-9', '21-3']",WD,20170501,"Trang, Thailand"
134,"['Chen Si', 'Lin Liu', 'Ren-Ne Ong [7]', 'Jia Ying Crystal Wong']","['[CHN] ', '[CHN] ', '[SGP] ', '[SGP] ']","['23-21', '21-16']",WD,20170501,"Trang, Thailand"
135,"['Natchpapha Chatupornkarnchana', 'Sanicha Chumnibannakarn', 'Sueh Jeou Tan', 'Ling Yap']","['[THA] ', '[THA] ', '[MAS] ', '[MAS] ']","['21-15', '12-21', '21-12']",WD,20170501,"Trang, Thailand"
136,"['Ririn Amelia [2]', 'Anna Ching Yik Cheong', 'Ruethaichanok Laisuan', 'Supamart Mingchua']","['[INA] ', '[MAS] ', '[THA] ', '[THA] ']","['21-14', '21-14']",WD,20170501,"Trang, Thailand"
137,"['Danny Bawa Chrisnanta [1]', 'Hendra Wijaya', 'Wannawat Ampunsuwan', 'Inkarat Apisuk']","['[SGP] ', '[SGP] ', '[THA] ', '[THA] ']","['21-19', '21-19']",MD,20170501,"Trang, Thailand"
138,"['Tao Jianqi', 'Wang Sijie', 'Cai Ruiqing', 'Song Ziwei']","['[CHN] ', '[CHN] ', '[CHN] ', '[CHN] ']","['21-14', '21-14']",MD,20170501,"Trang, Thailand"
139,"['Jian Yi Lee [6]', 'Zhen Ting Lim', 'Nonthawat Sattanako', 'Panachai Worasaktayanan']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['21-12', '21-12']",MD,20170501,"Trang, Thailand"
140,"['Fang-Chih Lee', 'Fang-Jen Lee', 'Krisda Kolum', 'Kaninpong Yokard']","['[TPE] ', '[TPE] ', '[THA] ', '[THA] ']","['21-12', '21-11']",MD,20170501,"Trang, Thailand"
141,"['Nur Mohd Azriyn Ayub [4]', 'Jagdish Singh', 'Watchara Buranakuea', 'Pongsakorn Thongkham']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['21-9', '21-7']",MD,20170501,"Trang, Thailand"
142,"['Supak Jomkoh', 'Pakin Kuna-Anuvit', 'Kittithat Cheiklinthes', 'Thaneth Tarathikhamporn']","['[THA] ', '[THA] ', '[THA] ', '[THA] ']","['21-12', '21-14']",MD,20170501,"Trang, Thailand"
143,"['Aaron Chia', 'Mohamad Syazmil Idham Zainal Abidin', 'Hang Yee Low', 'Chun Kang Shia']","['[MAS] ', '[MAS] ', '[MAS] ', '[MAS] ']","['18-21', '21-19', '21-19']",MD,20170501,"Trang, Thailand"
144,"['Tang Jie Chen', 'Wei Chong Man', 'Muhammad Syawal Mohd Ismail', 'Lukhi Apri Nugroho']","['[MAS] ', '[MAS] ', '[MAS] ', '[INA] ']","['21-18', '15-21', '21-14']",MD,20170501,"Trang, Thailand"
145,"['Li Jinqiu', 'Liu Zerun', 'Chee Tean Tan [5]', 'Wee Gieen Tan']","['[CHN] ', '[CHN] ', '[MAS] ', '[MAS] ']",[],MD,20170501,"Trang, Thailand"
